"Id","Label","Country"
"m2m-europe-as-latvia-lva","M2M Europe A.S.","Latvia"
"macquarie-bank-limited","Macquarie Bank Limited","Australia"
"macquarie-bank-limited-sydney-australia-aus","Macquarie Bank Limited","Australia"
"macquarie-bank-ltd","Macquarie Bank Ltd","Australia"
"magnet-bank-zrt-budapest-hungary-hun","Magnet Bank Zrt.","Hungary"
"mainzer-volksbank-eg-mainz-germany-deu","Mainzer Volksbank E.G.","Germany"
"maiwand-bank","Maiwand Bank","Afghanistan"
"maiwand-bank-kabul-afghanistan-afg","Maiwand Bank","Afghanistan"
"malawi-savings-bank-limited","Malawi Savings Bank Limited","Malawi"
"malayan-banking-berhad-maybank-singapore-sgp","Malayan Banking Berhad","Singapore"
"maples-and-calder-george-town-cayman-island-cym","Maples And Calder","Cayman Islands"
"marfin-pank-eesti-as","Marfin Pank Eesti AS","Estonia"
"marfin-pank-eesti-as-tallinn-estonia-est","Marfin Pank Eesti AS","Estonia"
"marfin-popular-bank","Marfin Popular Bank","Cyprus"
"marfin-popular-bank-nicosia-cyprus-cyp","Marfin Popular Bank","Cyprus"
"marfin-popular-bank-pcl","Marfin Popular Bank Pcl","Cyprus"
"marfin-popular-bank-public-co-ltd","Marfin Popular Bank Public Co.  Ltd.","Cyprus"
"marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp","Marfin Popular Bank Public Co Ltd","Cyprus"
"marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp","Marfin Popular Bank Public Co Ltd","Cyprus"
"mashreq-bank-psc-dubai-uae-are","Mashreq Bank Psc","United Arab Emirates"
"mashreqbank-psc","Mashreqbank Psc","United Arab Emirates"
"mashreqbank-psc-dubai-uae-are","Mashreqbank Psc","United Arab Emirates"
"mashreqbank-psc-dubai-united-arab-emirates-are","Mashreqbank Psc","United Arab Emirates"
"mashreqbank-psc-new-york-united-states-usa","Mashreqbank Psc","United States"
"mashreqbank-psc-uae-are","Mashreqbank Psc","United Arab Emirates"
"mauritius-commercial-bank-ltd","Mauritius Commercial Bank Ltd","Mauritius"
"mauritius-commercial-bank-mauritius-mus","Mauritius Commercial Bank","Mauritius"
"maybank-cambodia-plc-phnom-penh-cambodia-khm","Maybank","Cambodia"
"mdm-bank","Mdm Bank","Russia"
"mdm-bank-moscow-russia-rus","Mdm Bank","Russia"
"medicinos-bankas","Medicinos Bankas","Lithuania"
"mediterranean-bank-plc","Mediterranean Bank Plc","Malta"
"mega-international-commercial-bank-co-ltd-taipei-taiwan-twn","Mega International Commercial Bank Co Ltd","Taiwan"
"mega-intl-commercial-bk-co-ltd-singapore-sgp","Mega Int'L Commercial Bk Co. Ltd.","Singapore"
"mega-intl-comml-bk-singapore-sgp","Mega Int'L Comm'L Bk","Singapore"
"meinl-bank-ag","Meinl Bank AG","Austria"
"meinl-bank-ag-vienna-austria-aut","Meinl Bank AG","Austria"
"meinl-bank-ag-viennaaustria-aut","Meinl Bank AG","Austria"
"meinl-bankag","Meinl Bankag","Austria"
"mellon-investor-services-llc","Mellon Investor Services Llc","United States"
"mellon-trust-of-new-england-boston-ma-usa","Mellon Trust of New England","United States"
"mellon-trust-of-new-england-na","Mellon Trust of New England Na","United States"
"mellon-trust-of-new-england-na-pittsburgh-pa-usa","Mellon Trust of New England Na","United States"
"meridian-trade-bank-formerly-multibanka-riga-latvia-lva","Meridian Trade Bank","Latvia"
"merrill-lynch-and-co","Merrill Lynch And Co.","United States"
"merrill-lynch-bank-suisse-sa-switzerland-che","Merrill Lynch Bank Suisse Sa","Switzerland"
"merrill-lynch-co","Merrill Lynch & Co","United States"
"merrill-lynch-new-york-ny-usa","Merrill Lynch","United States"
"metropolitan-bank-and-trust-co","Metropolitan Bank And Trust Co","Philippines"
"metropolitan-bank-and-trust-co-manila-philippines-phl","Metropolitan Bank And Trust Co","Philippines"
"midflorida-cu","Midflorida Cu","United States"
"midwest-independence-bank","Midwest Independence Bank","United States"
"milbank-ooo","Milbank Ooo","Russia"
"mizrahi-tefahot-bank-ltd-ramat-gan-israel-isr","Mizrahi Tefahot Bank Ltd","Israel"
"mizuho-bank-ltd-singapore-branch-singapore-sgp","Mizuho Bank Ltd. Singapore Branch","Singapore"
"mizuho-bank-ltd-tokyo-japan-jpn","Mizuho Bank, Ltd","Japan"
"mizuho-corporate-bank","Mizuho Corporate Bank","Japan"
"mizuho-corporate-bank-limited","Mizuho Corporate Bank Limited","Hong Kong"
"mizuho-corporate-bank-tokyo-japan-jpn","Mizuho Corporate Bank","Japan"
"mmg-bank-corporation","Mmg Bank Corporation","Panama"
"mmg-bank-corporation-panama-city-panama-pan","Mmg Bank Corporation","Panama"
"moldindconbank","Moldindconbank","Moldova"
"moldindconbank-sa","Moldindconbank SA","Moldova"
"moldindconbank-sa-chisinau-moldova-mda","Moldindconbank SA","Moldova"
"mora-banc-grup-sa-andorra-and","Mora Banc Grup SA","Andorra"
"morgan-stanley-ag-zurich","Morgan Stanley AG Zurich","Switzerland"
"morgan-stanley-co-international-plc","Morgan Stanley & Co International Plc","United Kingdom"
"morgan-stanley-co-intl-plc","Morgan Stanley & Co Intl Plc","United Kingdom"
"morgan-stanley-co-intl-plc-london-uk-gbr","Morgan Stanley Co Intl Plc","United Kingdom"
"morgan-stanley-united-states-usa","Morgan Stanley","United States"
"morgan-stanleyco-inc-national","Morgan Stanleyco Inc National","United States"
"moscow-industrial-bank-moscow-russia-rus","Moscow Industrial Bank","Russia"
"multibank-inc","Multibank, Inc","Panama"
"multibank-inc-panama-pan","Multibank Inc","Panama"
"multibank-panama-pan","Multibank","Panama"
"multibanka-joint-stock-bank-riga-latvia-lva","Multibanka Joint Stock Bank","Latvia"
"nadra-bank","Nadra Bank","Ukraine"
"nadra-bank-kiev-ukraine-ukr","Nadra Bank","Ukraine"
"nadra-bank-ukraine-ukr","Nadra Bank","Ukraine"
"nanyang-commercial-bank-ltd-beijing-china-chn","Nanyang Commercial Bank Ltd","China"
"nara-bank-downtown-branch","Nara Bank Downtown Branch","United States"
"national-australia-bank-limited","National Australia Bank Limited","Australia"
"national-australia-bank-limited-melbourne-australia-aus","National Australia Bank Limited","Australia"
"national-bank-for-foreign-economic-activity-of-the-rep-of-uzbekistan","National Bank For Foreign Economic Activity of The Rep. of Uzbekistan","Uzbekistan"
"national-bank-for-foreign-economic-activity-of-the-rep-of-uzbekistan-tashkent-uzbekistan-uzb","National Bank For Foreign Economic Activity of The Rep. of Uzbekistan","Uzbekistan"
"national-bank-for-foreign-economic-activity-of-the-republic-of-uzbekistan","National Bank For Foreign Economic Activity of The Republic of Uzbekistan","Uzbekistan"
"national-bank-of-abu-dhabi","National Bank of Abu Dhabi","United Arab Emirates"
"national-bank-of-canada-nbc-canada-can","National Bank of Canada Nbc","Canada"
"national-bank-of-dubai-dubai-united-arab-emirates-are","National Bank of Dubai,","United Arab Emirates"
"national-bank-of-kuwait-sak","National Bank of Kuwait Sak","Kuwait"
"national-bank-of-kuwait-sak-kuwait-kwt","National Bank of Kuwait Sak","Kuwait"
"national-bank-of-pakistan","National Bank of Pakistan","Turkmenistan"
"national-bank-of-ras-al-kaimah","National Bank of Ras Al Kaimah","United Arab Emirates"
"national-bank-of-ras-al-khaimah","National Bank of Ras Al Khaimah","United Arab Emirates"
"national-bank-of-ras-al-khaimah-psc","National Bank of Ras Al- Khaimah Psc","United Arab Emirates"
"national-bank-of-ras-al-khaimah-ras-al-khaimah-uae-are","National Bank of Ras Al-Khaimah","United Arab Emirates"
"national-bank-of-ras-al-khaimah-ras-al-khaimah-united-arab-emirates-are","National Bank of Ras Al Khaimah","United Arab Emirates"
"national-bank-of-ras-ras-al-khaimah-uae-are","National Bank of Ras","United Arab Emirates"
"national-bank-sal","National Bank Sal","Lebanon"
"national-bank-trust-moscow-rus","National Bank Trust","Russia"
"national-bk-of-ras-al-khaimah-psc","National Bk of Ras Al Khaimah Psc","United Arab Emirates"
"national-commercial-bank-jamaica-ltd-kingston-jamaica-jam","National Commercial Bank Jamaica Ltd","Jamaica"
"national-republic-bank","National Republic Bank","Russia"
"national-settlement-depository-moscow-russia-rus","National Settlement Depository","Russia"
"national-societe-generale-bank-sae-cairo-egypt-egy","National Societe Generale Bank Sae","Egypt"
"national-westminster-bank-plc","National Westminster Bank Plc","United Kingdom"
"national-westminster-bank-plc-london-england-gbr","National Westminster Bank Plc","United Kingdom"
"national-westminster-bank-plc-london-united-kingdom-gbr","National Westminster Bank Plc","United Kingdom"
"nations-trust-bank-plc","Nations Trust Bank Plc","Sri Lanka"
"nationwide-life-insurance-co","Nationwide Life Insurance Co","United States"
"natixis-new-york-ny-usa","Natixis","United States"
"natixis-parisfrance-fra","Natixis","France"
"natsinvestprombank","Natsinvestprombank","Russia"
"natwest-offshore","Natwest Offshore","Gibraltar"
"ncg-banco-s-a-madrid-spain-esp","Ncg Banco S A","Spain"
"nci-uticpay-ltd","Nci Uticpay Ltd","Russia"
"new-kabul-bank-kabul-afghansitan-afg","New Kabul Bank","Afghanistan"
"new-moscow-bank-moscow-russia-rus","New Moscow Bank","Russia"
"nic-bank-ltd-nairobi-kenya-ken","Nic Bank Ltd","Kenya"
"nkb-investments-ltd","Nkb Investments Ltd","Cyprus"
"nkb-investments-ltd-limassol","Nkb Investments Ltd, Limassol","Cyprus"
"nomos-bank-moscow-russia-rus","Nomos Bank","Russia"
"nomos-bank-open-joint-stock-co-moscow-russia-rus","Nomos Bank - Open Joint-Stock Co.","Russia"
"nomosbank-moscow-russia-rus","Nomosbank","Russia"
"noor-islamic-bank","Noor Islamic Bank","United Arab Emirates"
"nordea-bank-ab-stockholm-sweden-swe","Nordea Bank AB","Sweden"
"nordea-bank-danmark-a-s-copenhagen-denmark-dnk","Nordea Bank Danmark A S","Denmark"
"nordea-bank-danmark-as","Nordea Bank Danmark A/S","Denmark"
"nordea-bank-danmark-as-copenhagen-denmark-dnk","Nordea Bank Danmark AS","Denmark"
"nordea-bank-finland-plc","Nordea Bank Finland Plc","Finland"
"nordea-bank-finland-plc-helsinki-finland-fin","Nordea Bank Finland Plc","Finland"
"nordea-bank-finland-plc-london-england-gbr","Nordea Bank Finland Plc","United Kingdom"
"nordea-bank-finland-plc-londonnordea-bank-ab","Nordea Bank Finland Plc London/Nordea Bank AB","United Kingdom"
"nordea-bank-polska-sa","Nordea Bank Polska S.A.","Poland"
"north-credit-bank","North Credit Bank","Russia"
"northern-tr-co-london-nyc","Northern Tr Co London Nyc","United Kingdom"
"northern-trust-company","Northern Trust Company","Singapore"
"northern-trust-global-services-limited","Northern Trust Global Services Limited","Luxembourg"
"northern-trust-international-banking-corporation-united-states-usa","Northern Trust International Banking Corporation","United States"
"northern-virginia-omniversatile-solutions-llc","Northern Virginia Omniversatile Solutions Llc","United States"
"norvic-banka-jsc","Norvic Banka JSC","Latvia"
"norvik-banka","Norvik Banka","Latvia"
"norvik-banka-jsc","Norvik Banka, JSC","Latvia"
"norvik-banka-jsc-latvia-lva","Norvik Banka JSC","Latvia"
"norvik-banka-jsc-riga-latvia-lva","Norvik Banka, JSC","Latvia"
"norvik-banka-latvia-lva","Norvik Banka","Latvia"
"nota-bank-russia-rus","Nota-Bank.","Russia"
"novikombank","Novikombank","Russia"
"novikombank-moscow-russia-rus","Novikombank","Russia"
"nurbank-jsc-almaty-kazakhstan-kaz","Nurbank JSC Almaty","Kazakhstan"
"nurbank-jsc-almaty-rep-of-kazakhstan-kaz","Nurbank JSC","Kazakhstan"
"nz-bank","Nz Bank","Russia"
"oao-dnb-nor-monchebank","Oao DNB Nor Monchebank","Russia"
"ocbc-bank","Ocbc Bank","Malaysia"
"ocbc-bank-malaysia-mys","Ocbc Bank","Malaysia"
"ocbc-wing-hang-bank-hong-kong-hkg","Ocbc Wing Hang Bank","Hong Kong"
"ocbc-wing-hang-bank-limited","Ocbc Wing Hang Bank Limited","Hong Kong"
"ocbc-wing-hang-bank-ltd","Ocbc Wing Hang Bank Ltd","Hong Kong"
"ojsc-bank-narodniy-credit","Ojsc Bank Narodniy Credit","Russia"
"ojsc-bank-petrocommerce","Ojsc Bank Petrocommerce","Russia"
"ojsc-guta-bank","Ojsc Guta-Bank","Russia"
"ojsc-jscb-international-financial-club","Ojsc Jscb International Financial Club","Russia"
"ojsc-jscb-international-financial-club-moscow-russia-rus","Ojsc Jscb International Financial Club","Russia"
"ojsc-nomos-bank-moscow-russia-rus","Ojsc 'Nomos-Bank'","Russia"
"ojsc-nomosbank-moscow-russia-rus","Ojsc 'Nomosbank'","Russia"
"ojsc-nordea-bank","Ojsc Nordea Bank","Russia"
"ojsc-promsvyazbank","Ojsc Promsvyazbank","Cyprus"
"ojsc-promsvyazbank-cyprus-branch-limassol-cyprus-cyp","Ojsc Promsvyazbank, Cyprus Branch","Cyprus"
"open-joint-stock-company-otp-bank","Open Joint Stock Company Otp Bank","Russia"
"open-joint-stock-company-vtb-bank","Open Joint-Stock Company VTB Bank","Ukraine"
"open-joint-stock-company-vtb-bank-kiev-ukraine-ukr","Open Joint-Stock Company VTB Bank","Ukraine"
"oriental-bank-puerto-rico-us-pri","Oriental Bank","Puerto Rico"
"otp-bk-kiev-ukraine-ukr","Otp Bk","Ukraine"
"oversea-chinese-banking-corp","Oversea Chinese Banking Corp","Singapore"
"oversea-chinese-banking-corp-ltd","Oversea Chinese Banking Corp Ltd","Singapore"
"oversea-chinese-banking-corp-ltd-singapore-sgp","Oversea Chinese Banking Corp Ltd.","Singapore"
"ozforex-limited","Ozforex Limited","Australia"
"p-morgan-chase-bank-national","P Morgan Chase Bank National","Belgium"
"pacific-coast-bankers-bank","Pacific Coast Bankers' Bank","United States"
"pan-asia-bank-ltd-colombo-sri-lanka-lka","Pan Asia Bank Ltd.","Sri Lanka"
"panin-bank","Panin Bank","Indonesia"
"parex-bankcitadele-banka","Parex Bank/Citadele Banka","Latvia"
"parexcitadele-banka","Parex/Citadele Banka","Latvia"
"parexcitadele-banka-latvia-lva","Parex/Citadele Banka","Latvia"
"peresvetbank-moscow-russia-rus","Peresvetbank","Russia"
"pershing-llc","Pershing Llc","United States"
"pershing-llc-us","Pershing Llc Us","United States"
"pershing-llc-us-jersey-city-nj-usa","Pershing Llc Us","United States"
"pershing-llc-us-usa","Pershing Llc","United States"
"perviy-klientskiy-bank","Perviy Klientskiy Bank","Russia"
"petrocommerce-ojsc-bank","Petrocommerce OJSC Bank","Russia"
"petrocommerce-ojsc-bank-moscow-russia-rus","Petrocommerce OJSC Bank","Russia"
"petrocommerce-ojsc-bankmoscow-russia-rus","Petrocommerce OJSC Bank(Moscow, Russia)","Russia"
"pictet-and-cie","Pictet And Cie","Switzerland"
"pictet-and-cie-geneva-switzerland-che","Pictet And Cie","Switzerland"
"ping-an-bank-co-ltd","Ping An Bank Co Ltd","China"
"ping-an-bank-co-ltd-china-chn","Ping An Bank Co Ltd","China"
"ping-an-bank-co-ltd-east-shenzhen-china-chn","Ping An Bank Co Ltd","China"
"ping-an-bank-co-ltd-shenzen-china-chn","Ping An Bank Co., Ltd.","China"
"ping-an-bank-co-ltd-shenzhen-china-chn","Ping An Bank Co Ltd","China"
"ping-an-bank-co-shenzhen-china-chn","Ping An Bank Co","China"
"piraeus-bank","Piraeus Bank","Bulgaria"
"piraeus-bank-ad-beograd-beograd-serbia-srb","Piraeus Bank Ad Beograd","Serbia"
"piraeus-bank-cyprus","Piraeus Bank Cyprus","Cyprus"
"piraeus-bank-cyprus-limited-cyprus-cyp","Piraeus Bank Cyprus Limited","Cyprus"
"piraeus-bank-cyprus-ltd-nicosia-cyprus-cyp","Piraeus Bank Cyprus Ltd","Cyprus"
"piraeus-bank-sofia-bulgaria-bgr","Piraeus Bank","Bulgaria"
"pivdenny-bank","Pivdenny Bank","Ukraine"
"pivdenny-bank-odessa-ukraine-ukr","Pivdenny Bank","Ukraine"
"pjsc-bank-vostok","PJSC Bank Vostok","Ukraine"
"pjsc-bank-vostok-dnepropetrovsk-ukraine-ukr","PJSC """"Bank Vostok""""","Ukraine"
"pjsc-credit-europe-bank-kiev-ukraine-ukr","PJSC Credit Europe Bank","Ukraine"
"pko-bank-polski-sa","Pko Bank Polski SA","Poland"
"pnc-bank","PNC Bank","United States"
"pnc-bank-na","PNC Bank N.A.","United States"
"pnc-bank-national-assoc-nj-us-usa","PNC Bank National Assoc","United States"
"pnc-bank-national-assoc-philadelphia-united-states-usa","PNC Bank National Assoc","United States"
"pnc-bank-usa-usa","PNC Bank","United States"
"pohjola-bank-plc-pohjola-finland-fin","Pohjola Bank Plc","Finland"
"pohjola-pankki-oyj-helsinki-finland-fin","Pohjola Pankki Oyj","Finland"
"porto-franco-commercial-bank-odessa-ukraine-ukr","Porto-Franco Commercial Bank","Ukraine"
"postfinance-ag","Postfinance Ag","Switzerland"
"ppf-banka-a-s","PPF Banka A S","Czech Republic"
"ppf-banka-as","PPF Banka A.S.","Czech Republic"
"ppf-banka-as-prague-czech-republic-cze","PPF Banka A.S.","Czech Republic"
"prime-finance-plc-st-petersburg-russia-rus","Prime Finance Plc","Russia"
"primorye-bank","Primorye Bank","Russia"
"primtercombank","Primtercombank","Russia"
"prival-bank-s-a","Prival Bank S A","Panama"
"privat-bank","Privat Bank","Cyprus"
"privat-bank-ukraine-ukr","Privat Bank","Ukraine"
"privatbank-ihag-zuerich-switzerland-che","PrivatBank Ihag Zuerich","Switzerland"
"privatbank-ihag-zurich-switzerland-che","PrivatBank Ihag","Switzerland"
"privatbank-kiev-ukraine-ukr","PrivatBank","Ukraine"
"privatbank-riga-latvia-lva","PrivatBank","Latvia"
"privatbank-ukraine-ukr","PrivatBank","Ukraine"
"produbanco-quito-ecuador-ecu","Produbanco","Ecuador"
"prominvestbank-kiev-ukraine-ukr","Prominvestbank","Ukraine"
"promsvyazbank","Promsvyazbank","Russia"
"promsvyazbank-cyprus-cyp","Promsvyazbank","Cyprus"
"promsvyazbank-limassol-cyprus-cyp","Promsvyazbank","Cyprus"
"promsvyazbank-moscow-russia-rus","Promsvyazbank","Russia"
"pt-bank-central-asia-tbk-indonesia-idn","PT Bank Central Asia Tbk","Indonesia"
"pt-bank-central-asia-tbk-jakarta-indonesia-idn","PT Bank Central Asia Tbk","Indonesia"
"pt-bank-chinatrust-indonesia","PT Bank Chinatrust Indonesia","Indonesia"
"pt-bank-cimb-niaga-tbk-jakarta-indonesia-idn","PT Bank CIMB Niaga Tbk","Indonesia"
"pt-bank-commonwealth","PT Bank Commonwealth","Indonesia"
"pt-bank-commonwealth-jakarta-indonesia-idn","PT Bank Commonwealth","Indonesia"
"pt-bank-icbc-indonesia","PT Bank Icbc Indonesia","Indonesia"
"pt-bank-mandiri","PT Bank Mandiri","Indonesia"
"pt-bank-mandiri-persero-tbk","PT Bank Mandiri Persero Tbk","Indonesia"
"pt-bank-mandiri-persero-tbk-singapore-sgp","PT Bank Mandiri","Singapore"
"pt-bank-nusantara-parahyangan","PT Bank Nusantara Parahyangan","Indonesia"
"pt-bank-ocbc-nisp-tbk","PT Bank Ocbc Nisp Tbk","Indonesia"
"pt-bank-ocbc-nisp-tbk-jakarta-indonesia-idn","PT Bank Ocbc Nisp Tbk","Indonesia"
"pt-bank-uob-indonesia","PT Bank Uob Indonesia","Indonesia"
"pt-bank-windu-kentjana-internation-indonesia-idn","PT Bank Windu Kentjana Internation","Indonesia"
"pt-bank-windu-kentjana-international-indonesia-idn","PT Bank Windu Kentjana International","Indonesia"
"public-bank-berhad","Public Bank Berhad","Malaysia"
"public-joint-stock-company-fidobank","Public Joint Stock Company Fidobank","Ukraine"
"public-joint-stock-company-fidobank-kyiv-ukraine-ukr","Public Joint Stock Company Fidobank","Ukraine"
"punjab-national-bank-kohanda-india-ind","Punjab National Bank","India"
"punjab-national-bank-mumbai-india-ind","Punjab National Bank","India"
"rab-bank-for-investment-foreign-trade","Rab Bank For Investment & Foreign Trade","United Arab Emirates"
"rabobank-hong-kong-branch-hong-kong-hkg","Rabobank Hong Kong Branch","Hong Kong"
"rabobank-hong-kong-hkg","Rabobank","Hong Kong"
"rabobank-nederland","Rabobank Nederland","Netherlands"
"rabobank-nederland-singapore-singapore-sgp","Rabobank Nederland - Singapore","Singapore"
"raiffeisen-bank-aval-kiev-ukraine-ukr","Raiffeisen Bank Aval","Ukraine"
"raiffeisen-bank-aval-public-joint-stock-company-kiev-ukraine-ukr","Raiffeisen Bank Aval' Public Joint Stock Company","Ukraine"
"raiffeisen-bank-international-ag","Raiffeisen Bank International AG","Austria"
"raiffeisen-bank-international-ag-austria-aut","Raiffeisen Bank International AG","Austria"
"raiffeisen-bank-international-ag-vienna-austria-aut","Raiffeisen Bank International AG","Austria"
"raiffeisen-bank-polska-s-a-warsaw-poland-pol","Raiffeisen Bank Polska S A","Poland"
"raiffeisen-bank-polska-sa","Raiffeisen Bank Polska SA","Poland"
"raiffeisen-bank-polska-sa-warsaw-poland-pol","Raiffeisen Bank Polska S.A.","Poland"
"raiffeisen-bank-rt","Raiffeisen Bank Rt","Hungary"
"raiffeisen-bank-rt-budapest-hungary-hun","Raiffeisen Bank Rt","Hungary"
"raiffeisen-schweiz-genossenschaft","Raiffeisen Schweiz Genossenschaft","Switzerland"
"raiffeisen-zentralbank-oesterreich-ag","Raiffeisen Zentralbank Oesterreich AG","Austria"
"raiffeisen-zentralbank-oesterreich-ag-vienna-austria-aut","Raiffeisen Zentralbank Oesterreich AG","Austria"
"raiffeisen-zentralbank-osterreich-aktiengesellschaft-vienna-austria-aut","Raiffeisen Zentralbank Osterreich Aktiengesellschaft","Austria"
"raiffeisen-zentralbank-osterreich-vienna-austria-aut","Raiffeisen Zentralbank Osterreich","Austria"
"raiffeisen-zentralbankoesterreich-ag","Raiffeisen Zentralbankoesterreich AG","Austria"
"raiffeisenbank","Raiffeisenbank","Russia"
"raiffeisenbank-as-czech-republic-cze","Raiffeisenbank A.S.","Czech Republic"
"raiffeisenbank-as-prague-czech-republic-cze","Raiffeisenbank A.S.","Czech Republic"
"raiffeisenbank-austria-dd-zagreb-zagreb-croatia-hrv","Raiffeisenbank Austria D.D.  Zagreb","Croatia"
"raiffeisenbank-zao","Raiffeisenbank Zao","Russia"
"raiffeisenbank-zao-moscow-russia-rus","Raiffeisenbank Zao","Russia"
"raiffeisenbank-zao-russia-rus","Raiffeisenbank Zao","Russia"
"raiffeisenlandesbank-linz-austria-aut","Raiffeisenlandesbank","Austria"
"raifffeisen","Raifffeisen","Switzerland"
"raifffeisen-banka-ad-belgrade-serbia-srb","Raifffeisen Banka Ad","Serbia"
"rak-bank","Rak Bank","United Arab Emirates"
"rbc","Rbc","Canada"
"rbc-royal-bank","Rbc Royal Bank","Barbados"
"rbc-royal-bank-barbados-ltd-brb","Rbc Royal Bank","Barbados"
"rbs-nv-india-branch-mumbai-india-ind","Rbs N.V.","India"
"rbtt-bank","RBTT Bank","Suriname"
"rbtt-bank-jamaica-limited-kingston-jamaica-jam","RBTT Bank Jamaica Limited","Jamaica"
"rbtt-bank-suriname-nv-paramaribo-suriname-sur","RBTT Bank","Suriname"
"rcb-bank-ltd","RCB Bank Ltd","Cyprus"
"rcb-bank-ltd-limassol-cyprus-cyp","RCB Bank Ltd","Cyprus"
"rcbc","Rcbc","Philippines"
"region-trade-bank-for-investment-and-finance","Region Trade Bank For Investment And Finance","Iraq"
"regional-investment-bank","Regional Investment Bank","Latvia"
"regional-investment-bank-riga-latvia-lva","Regional Investment Bank","Latvia"
"regionala-investiciju-banka","Regionala Investiciju Banka","Latvia"
"regionala-investiciju-banka-latvia-lva","Regionala Investiciju Banka","Latvia"
"regionala-investiciju-banka-riga-latvia-lva","Regionala Investiciju Banka","Latvia"
"regionala-investiciju-banka-riga-lv-lva","Regionala Investiciju Banka","Latvia"
"regions-financial-corp","Regions Financial Corp","United States"
"republic-bank-guyana-limited","Republic Bank Guyana Limited","Guyana"
"reyl-et-cie-sa-geneva-switzerland-che","Reyl Et Cie S.A.","Switzerland"
"rhb-bank-berhad-singapore-sgp","Rhb Bank Berhad","Singapore"
"rietumu-bank-riga-latvia-lva","Rietumu Bank","Latvia"
"rietumu-banka","Rietumu Banka","Latvia"
"rietumu-banka-jsc","Rietumu Banka JSC","Latvia"
"rietumu-banka-jsc-latvia-lva","Rietumu Banka JSC","Latvia"
"rietumu-banka-jsc-riga-latvia-lva","Rietumu Banka JSC","Latvia"
"rietumu-banka-latvia-lva","Rietumu Banka","Latvia"
"rietumu-banka-riga-latvia-lva","Rietumu Banka","Latvia"
"rigenesis-bank-as","Rigenesis Bank AS","Latvia"
"rigenesis-bank-as-latvia-lva","Rigenesis Bank AS","Latvia"
"rigensis-bank-as","Rigensis Bank AS","Latvia"
"rigensis-bank-as-latvia-lva","Rigensis Bank AS","Latvia"
"rigensis-bank-as-riga-latvia-lva","Rigensis Bank AS","Latvia"
"riyad-bank","Riyad Bank","Saudi Arabia"
"riyad-bank-riyadh-saudi-arabia-sau","Riyad Bank","Saudi Arabia"
"rizal-commercial-banking-corp","Rizal Commercial Banking Corp","Philippines"
"rizal-commercial-banking-corp-manila-philippines-phl","Rizal Commercial Banking Corp","Philippines"
"rosbank","Rosbank","Russia"
"rosbank-moscow-russia-rus","Rosbank","Russia"
"rosbank-mosow-russia-rus","Rosbank","Russia"
"rosbank-oao","Rosbank OAO","Russia"
"rosbank-switzerland-sa","Rosbank Switzerland SA","Switzerland"
"rosbank-switzerland-sa-geneva-switzerland-che","Rosbank Switzerland SA","Switzerland"
"rosevrobank-jscb","Rosevrobank Jscb","Russia"
"rosgosstrakh-bank","Rosgosstrakh Bank","Russia"
"royal-bank-of-canada","Royal Bank of Canada","United States"
"royal-bank-of-canada-canada-can","Royal Bank of Canada","Canada"
"royal-bank-of-canada-cayman-islands-cym","Royal Bank of Canada","Cayman Islands"
"royal-bank-of-canada-ci-ltd-canada-can","Royal Bank of Canada Ci Ltd","Canada"
"royal-bank-of-canada-toronto-canada-can","Royal Bank of Canada","Canada"
"royal-bank-of-scotland","Royal Bank of Scotland","Singapore"
"royal-bank-of-scotland-plc","Royal Bank of Scotland Plc","United Kingdom"
"royal-bank-of-scotland-plc-guernsey-channel-islands-ggy","Royal Bank of Scotland Plc","Guernsey"
"royal-bank-of-scotland-plc-london-uk-gbr","Royal Bank of Scotland Plc","United Kingdom"
"rupali-bank","Rupali Bank","Bangladesh"
"russian-commercial-bank","Russian Commercial Bank","Cyprus"
"russian-commercial-bank-cyprus","Russian Commercial Bank Cyprus","Cyprus"
"russian-commercial-bank-cyprus-cyp","Russian Commercial Bank","Cyprus"
"russian-commercial-bank-cyprus-limassol-cyprus-cyp","Russian Commercial Bank","Cyprus"
"russian-commercial-bank-ltd","Russian Commercial Bank Ltd","Switzerland"
"russian-finance-society-moscow-russia-rus","Russian Finance Society (Moscow, Russia)","Russia"
"russian-standard-bank-moscow-russia-rus","Russian Standard Bank","Russia"
"russita-bank-international-commercial-investment-bank","Russita Bank International Commercial Investment Bank","Russia"
"safra-national-bank-of-new-york-new-york-ny-usa","Safra National Bank of New York","United States"
"saigon-thuong-tin-commercial-ho-chi-minh-city-vietnam-vnm","Saigon Thuong Tin Commercial","Vietnam"
"saigon-thuong-tin-commercial-joint-stock-bank-ho-chi-minh-city-vietnam-vnm","Saigon Thuong Tin Commercial Joint Stock Bank","Vietnam"
"sampo-pank-danske-bank-a-s","Sampo Pank Danske Bank A S","Estonia"
"santander-uk-plc-united-kingdom-gbr","Santander UK Plc","United Kingdom"
"saudi-british-bank-riyadh-saudi-arabia-sau","Saudi British Bank","Saudi Arabia"
"saudi-british-bank-saudi-arabia-sau","Saudi British Bank","Saudi Arabia"
"savings-bank-of-the-russian-federation","Savings Bank of The Russian Federation","Russia"
"savings-bank-of-the-russian-federation-ekaterinburg-russia-rus","Savings Bank of The Russian Federation","Russia"
